,beta,gammam,gammamRNA,gammad,alphaass,alphadiss,phi0,f1,f2,f3,f12,f13,f23,f123,kb1,kb2,kb3,ku1,ku2,ku3,bcoop12,bcoop13,bcoop23,bcoop123,ucoop12,ucoop13,ucoop23,ucoop123,DNAtot,taum,taumRNA,period,DNA0_min,DNA0_max,DNA1_min,DNA1_max,DNA2_min,DNA2_max,DNA3_min,DNA3_max,DNA12_min,DNA12_max,DNA23_min,DNA23_max,DNA13_min,DNA13_max,DNA123_min,DNA123_max,mRNA_min,mRNA_max,m_min,m_max,d_min,d_max,selected,monotonicity_type
59,41.95,0.1835,9.978,0.0196,0.1409,668.8,1.952,0.003991,0.04733,41.37,19.79,0.1165,0.004244,0.007369,0.002006,0.02228,1.468,0.0655,76.39,71.77,4.252,1.853,4.227,0.2699,1.037,0.2346,2.013,0.08707,1,0,0,115.1,0.3208,0.8685,0.06273,0.2429,0.0003878,0.002656,0.02719,0.1864,0.000172,0.002771,2.73E-05,0.002441,0.02323,0.3739,0.0003286,0.05958,0.3775,1.611,87.88,328,1.627,22.67,TRUE,1
60,91.16,0.4182,1.032,0.0421,0.05356,79.75,0.08903,40.02,0.9362,1.079,0.5367,0.004262,0.04673,0.07237,11.39,0.05889,0.001824,372,201.9,0.08914,0.2052,0.3995,3.245,1.566,0.05006,0.05056,1.545,0.5053,1,0,0,137.2,0.2294,0.9412,0.01996,0.3618,0.0001901,0.003436,0.02183,0.2463,1.79E-05,0.01679,1.46E-05,0.001046,0.005768,0.413,4.33E-05,0.1028,0.1526,1.273,33.29,250.2,0.744,42.02,TRUE,1
61,3.472,0.8583,1.029,0.0176,0.126,29.78,1.389,0.006011,98.48,92.92,0.02009,1.705,0.2117,0.06777,0.001889,0.005401,0.02005,0.06167,18.52,0.9801,15.68,1.144,2.156,7.462,3.825,0.1448,1.027,2.407,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
62,68.98,0.7436,2.221,0.001533,0.6601,460.3,0.2603,77.5,0.04564,0.001951,0.7175,0.294,0.4278,0.08089,2.72,0.003379,0.001739,88.8,11.58,0.085,0.3686,0.4256,0.9821,10.22,0.0899,0.05387,0.4677,3.296,1,0,0,54.4,0.05463,0.8957,0.002388,0.5529,2.29E-05,0.003628,0.005393,0.4812,3.56E-07,0.04965,2.18E-05,0.001743,0.008696,0.5686,8.74E-06,0.3527,0.09331,4.957,9.162,333.7,0.1205,159.7,TRUE,1
63,30.91,0.9846,4.558,0.05671,0.09234,463.1,4.446,0.05304,0.006893,63.95,12.7,0.002303,1.053,0.002569,0.002709,0.001661,0.0249,0.08846,5.694,1.217,0.8813,1.508,3.106,0.3269,0.2149,0.1908,1.479,0.1055,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
64,0.1833,0.9585,0.1527,0.0006318,0.03255,2.72,2.63,0.2314,0.009775,87.61,1.244,2.589,0.3543,0.004497,0.001332,0.1365,1.834,0.04349,468,89.64,0.4137,1.498,0.5598,2.006,0.1009,0.1896,0.2666,0.647,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
65,30.78,0.9231,1.372,0.02399,0.4528,26.62,0.1314,42.93,6.37,0.8117,12.33,0.351,27.58,0.1002,1.354,0.04047,0.001632,44.21,138.7,0.07978,1.708,2.139,0.5718,3.144,0.4167,0.2708,0.2723,1.014,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
66,1.127,0.3021,0.3702,0.001095,0.01115,21,3.389,0.1279,0.5026,84.5,0.005759,0.003245,0.07965,0.007958,0.001088,0.007948,1.271,0.03552,27.25,62.1,1.106,0.4783,0.2224,5.759,0.2698,0.06055,0.1059,1.858,1,0,0,75.6,0.01735,0.6394,0.007078,0.5704,9.73E-05,0.004922,0.006815,0.3625,0.000386,0.005167,3.26E-06,0.02997,0.05229,0.2526,0.0003129,0.5458,9.58,248.2,37.4,671.7,0.7434,239.5,FALSE,1
67,83.78,0.4219,2.361,0.002441,0.02477,284.9,1.094,23.81,0.1406,0.013,7.684,0.002473,0.03533,0.05065,0.05027,0.05688,0.003431,1.641,195,0.1677,2.302,0.5543,1.897,1.218,0.5615,0.07016,0.9032,0.393,1,0,0,48.8,0.2309,0.696,0.05692,0.2849,0.0005287,0.002803,0.06038,0.1431,0.0002019,0.0107,0.0002133,0.001224,0.1136,0.4375,0.003523,0.09026,0.9056,3.327,184,617.7,2.942,33.18,TRUE,1
68,80.41,0.8858,1.948,0.0008256,0.09665,9.084,0.08541,47.46,0.001734,0.08147,0.001388,0.005117,0.00192,0.002134,30.42,0.03553,0.001127,993.4,121.8,0.05508,12.33,8.006,0.4416,8.904,3.008,1.013,0.2103,2.872,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
69,53.57,0.7933,8.934,0.0153,0.5202,4.815,0.1854,0.005203,29.06,58.36,0.6627,0.001041,0.01176,0.001772,0.001214,0.1734,6.253,0.03963,594.6,305.7,5.859,3.54,7.717,0.2907,1.429,0.4482,3.675,0.09378,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
70,2.586,0.5085,0.2301,0.00784,0.01172,161.8,1.54,99.87,1.02,0.004683,0.005512,0.01099,23.2,0.2721,20.07,0.001174,0.001329,655.2,4.026,0.06496,0.4921,0.5868,0.1725,0.1656,0.12,0.07428,0.08215,0.05343,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
71,22.09,0.8385,0.3305,0.002032,0.1338,27.16,0.103,0.008793,63.41,48.17,5.702,0.9599,34.12,0.001609,0.001234,0.2085,0.1717,0.0403,714.7,8.391,1.039,0.395,15.94,0.4057,0.2533,0.05,7.592,0.1309,1,0,0,156.4,0.1263,0.9189,0.04363,0.04697,3.60E-05,0.005217,0.002528,0.365,6.45E-05,0.003639,3.07E-07,0.01741,0.008692,0.5173,1.77E-05,0.2379,0.2367,5.573,6.311,136.4,0.1968,91.7,TRUE,1
72,45.95,0.7554,1.993,0.01714,0.05956,91.38,0.7694,0.6854,0.1153,76.38,0.001546,0.0405,6.662,0.1683,0.006288,0.004322,0.208,0.2053,14.82,10.17,4.778,0.8162,0.3098,1.402,1.165,0.1033,0.1475,0.4522,1,0,0,18.3,0.1683,0.3026,0.1008,0.1897,0.001031,0.00172,0.07064,0.1239,0.002885,0.003741,0.000646,0.001936,0.3917,0.506,0.04116,0.1146,2.243,3.768,140.9,216.4,12.93,30.52,TRUE,1
73,0.1018,0.1482,0.2087,0.001206,0.2204,140.1,6.676,0.001614,10.25,36.11,2.334,0.02915,44.38,0.002435,0.001059,0.001437,0.0315,0.03457,4.928,1.54,0.8025,0.4315,9.396,0.1564,0.1957,0.05462,4.474,0.05044,1,0,0,191.2,0.1355,0.8175,0.05529,0.3054,0.0002081,0.00371,0.01468,0.2602,0.0002544,0.003941,9.90E-06,0.007495,0.03725,0.522,0.0004562,0.1786,36.63,312.2,26.27,187.7,1.085,55.43,FALSE,1
74,2.917,0.6224,1.203,0.002541,0.2636,34.6,1.434,36.25,0.008374,0.1484,0.004421,0.003385,0.001147,0.09977,5.696,0.1985,0.001098,186,680.5,0.05369,9.514,4.06,0.8466,2.661,2.321,0.514,0.4031,0.8584,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
75,2.367,0.3639,2.161,0.0009351,0.07296,49.94,6.712,0.008212,60.06,59.52,0.413,0.0127,0.02543,0.01541,0.001127,0.003362,0.015,0.03679,11.53,0.7331,1.732,1.429,0.4815,13.24,0.4224,0.1808,0.2293,4.269,1,0,0,79.8,0.05682,0.7419,0.02454,0.4325,6.74E-05,0.005415,0.005561,0.316,0.0002065,0.004171,2.51E-06,0.007959,0.03561,0.6186,0.0001848,0.3309,2.602,59.75,17.57,271.5,0.4515,107.7,FALSE,1
76,20.93,0.4299,0.2103,0.02076,0.164,50.66,0.03759,0.07873,2.467,59.04,91.09,0.004158,4.955,0.002306,0.00101,0.1716,2.703,0.03297,588.3,132.1,10.37,1.315,0.2029,12.27,2.53,0.1665,0.09662,3.959,1,0,0,288.7,0.1882,0.9527,0.02642,0.3892,5.92E-05,0.003291,0.004155,0.2311,2.62E-05,0.003608,6.89E-07,0.004056,0.003539,0.488,1.56E-05,0.1192,0.184,2.375,9.018,105,0.2633,35.7,TRUE,1
77,13.89,0.9355,1.574,0.01178,0.02299,2.194,0.7166,0.221,0.02582,62.59,0.02523,0.006691,0.1133,0.04069,0.00119,0.001374,0.2235,0.03885,4.712,10.92,0.4363,7.399,2.792,2.122,0.1064,0.9366,1.33,0.6845,1,0,0,55.4,0.07423,0.7382,0.04312,0.5095,6.37E-05,0.003652,0.004531,0.2709,0.0001988,0.007368,1.15E-06,0.008233,0.02649,0.5529,0.0001026,0.2272,0.4066,7.659,6.171,81.27,0.4065,67.98,TRUE,1
78,14.08,0.8742,1.868,0.0008047,0.1052,190.8,4.583,25.15,0.05271,0.7048,0.004243,0.002749,0.079,0.003997,0.09624,0.04671,0.002069,3.142,160.2,0.1011,1.934,0.6069,0.3379,0.1614,0.4716,0.07683,0.1609,0.05208,1,0,0,39.1,0.1582,0.613,0.03814,0.3435,0.0003578,0.003338,0.0285,0.2333,0.0001085,0.02273,0.0003246,0.001091,0.1474,0.4596,0.003429,0.1509,3.998,21.68,65.41,327.6,2.359,59.17,FALSE,1
79,0.6971,0.2131,0.3276,0.00291,0.2265,213.3,1.058,0.02071,0.09689,89.68,2.718,0.5112,0.002502,0.1161,0.001851,0.2868,2.815,0.06045,983.4,137.6,0.2815,0.5104,14.31,0.1776,0.06866,0.0646,6.815,0.05728,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
80,2.454,0.3129,0.4328,0.0213,0.06386,77.37,1.126,0.006894,0.02394,61.95,0.002048,0.001465,21.37,0.002486,0.002285,0.09019,0.005035,0.07462,309.2,0.2461,0.3084,0.4483,0.2225,0.4919,0.07523,0.05674,0.1059,0.1587,1,0,0,159.9,0.1471,0.7396,0.07284,0.1296,0.0002769,0.003559,0.02431,0.2108,0.0001509,0.01024,2.32E-05,0.006008,0.1173,0.5216,0.002626,0.1399,5.534,34.46,43.4,247.4,1.555,50.51,FALSE,1
81,17.4,0.5061,5.921,0.04605,0.3118,946.2,8.914,0.002437,90.04,44.92,6.527,0.05923,11.86,0.05913,0.001107,0.002065,0.391,0.03616,7.08,19.11,0.2262,7.137,11.1,0.1722,0.05516,0.9034,5.286,0.05556,1,0,0,44.8,0.08407,0.6598,0.04018,0.5132,7.47E-05,0.004058,0.005207,0.2875,0.0003007,0.01835,1.68E-06,0.01147,0.03691,0.6185,0.000478,0.1405,1.118,20.51,39.68,493.4,0.5187,80.21,FALSE,1
82,7.768,0.2191,2.641,0.06834,0.746,77.53,0.5491,0.1729,7.175,37.7,4.965,0.03945,1.478,0.006043,0.001086,0.002499,0.03796,0.03547,8.568,1.855,12.71,1.679,1.838,5.106,3.101,0.2125,0.8754,1.647,1,0,0,203.1,0.6386,0.7874,0.09036,0.1357,0.0007644,0.001396,0.05358,0.09813,0.0004124,0.001018,0.0001129,0.0004292,0.05571,0.1379,0.001512,0.00766,0.586,0.9148,18.76,27.62,3.382,7.335,FALSE,1
83,42.16,0.9487,0.2665,0.002194,0.158,633.1,0.1355,54.19,3.192,0.1147,5.29,0.421,11.85,0.001675,0.01411,0.003642,0.001163,0.4607,12.49,0.05686,7.839,0.4189,0.3773,0.3071,1.912,0.05302,0.1797,0.09907,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
84,0.1014,0.4119,0.4837,0.007352,0.3353,5.613,2.525,59.86,14.2,0.1659,0.6057,0.3866,14.32,0.04741,0.08963,0.02715,0.001184,2.927,93.07,0.05785,0.8766,0.727,12.05,0.5032,0.2138,0.09203,5.738,0.1623,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
85,1.985,0.2264,0.1994,0.01555,0.296,623.7,0.6403,0.03913,18.38,53.11,44.69,0.002518,0.1438,0.006725,0.00199,0.007501,0.05739,0.06496,25.72,2.805,0.4158,0.5702,0.2092,3.948,0.1014,0.07218,0.09963,1.273,1,0,0,123.5,0.1629,0.7956,0.08848,0.08863,0.0004498,0.003099,0.03169,0.2154,0.0003628,0.00373,4.43E-05,0.004549,0.05007,0.5034,0.001047,0.137,7.709,36.43,68.38,292.9,2.219,40.71,FALSE,1
86,20.84,0.8496,6.942,0.001849,0.5945,32.01,0.8216,62.05,35.12,0.03743,0.00197,0.07081,0.7165,0.06959,0.05242,0.1568,0.003058,1.712,537.7,0.1495,2.776,0.4966,3.864,0.9787,0.677,0.06287,1.84,0.3157,1,0,0,93.8,0.134,0.958,0.006093,0.3879,5.31E-05,0.003878,0.0166,0.05768,1.68E-06,0.02278,6.68E-06,0.001376,0.004243,0.5342,2.81E-05,0.165,0.1386,2.903,3.513,55.4,0.2299,57,TRUE,1
87,11.53,0.4158,0.1141,0.001083,0.1082,50.87,0.02946,55.99,0.4958,0.1143,2.541,0.001914,0.01785,0.221,2.257,0.2119,0.00101,73.7,726.6,0.04937,0.2272,1.068,0.7548,17.35,0.05543,0.1352,0.3594,5.597,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
88,0.3885,0.1955,0.2445,0.01278,0.02516,18,1.275,5.285,0.3765,66.17,34.16,0.004124,0.05651,0.04127,0.00109,0.03692,0.001511,0.0356,126.6,0.07387,0.3659,0.4824,19.04,0.2807,0.08925,0.06107,9.065,0.09056,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
89,6.212,0.8292,1.379,0.007029,0.1781,830.4,6.689,0.01185,0.004883,53.41,1.47,0.01999,0.006904,0.0179,0.003977,0.004352,0.7779,0.1299,14.92,38.02,1.117,1.172,0.29,14.88,0.2724,0.1483,0.1381,4.799,1,0,0,64.6,0.1711,0.9441,0.041,0.04954,5.08E-05,0.003504,0.003555,0.2796,3.49E-05,0.004102,5.88E-07,0.004752,0.004743,0.4848,1.60E-05,0.1588,4.27,72.03,33.3,489.1,0.2379,51.3,FALSE,1
90,102.5,0.9246,0.3608,0.001871,0.1078,63.27,0.05128,40.09,0.4816,0.02224,0.002479,0.01476,1.169,0.04646,1.362,0.001275,0.002946,44.47,4.372,0.144,1.73,0.4098,1.439,0.7821,0.422,0.05187,0.6851,0.2523,1,0,0,43.5,0.2097,0.4031,0.1065,0.2039,0.001034,0.001888,0.06348,0.147,0.001256,0.006427,0.0007298,0.001325,0.3145,0.4584,0.02526,0.09102,0.669,1.171,74.68,128.1,9.501,27.95,FALSE,1
91,0.4054,0.2592,0.15,0.01113,0.05252,4.863,0.2559,78.51,0.03095,0.004121,8.057,0.00244,0.001283,0.3887,0.007545,0.1069,0.001249,0.2464,366.6,0.06107,1.362,0.4744,0.1951,0.2251,0.3321,0.06005,0.09292,0.07262,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
92,35.48,0.3976,2.497,0.0005445,0.1161,22.8,0.1854,0.1495,0.002559,55.89,0.3685,1.225,0.1743,0.001133,0.001021,0.117,0.08053,0.03334,401,3.936,2.183,5.654,0.8528,0.17,0.5325,0.7157,0.4061,0.05483,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
93,17.29,0.9057,0.346,0.008683,0.01013,392.7,1.597,78.79,16.75,0.004565,0.4229,0.001483,0.004762,0.002554,0.3211,0.07646,0.001682,10.49,262.1,0.08222,5.502,0.4594,0.2025,0.5999,1.342,0.05815,0.09642,0.1935,1,0,0,44.4,0.1522,0.2364,0.1081,0.1639,0.00103,0.001563,0.06168,0.1229,0.002081,0.006332,0.001173,0.001304,0.4609,0.5182,0.05819,0.1263,40.94,59.51,783.1,1132,15.82,33.04,FALSE,1
94,39.29,0.1869,7.252,0.0009343,0.01676,45.07,1.963,0.0187,0.5904,19.4,1.688,0.07466,0.002606,0.04233,0.001045,0.02215,0.01316,0.03411,75.96,0.6432,5.364,0.5047,0.4694,2.556,1.308,0.06389,0.2235,0.8244,1,0,0,172.7,0.4859,0.7698,0.1013,0.1627,0.0004764,0.002204,0.03378,0.1532,0.0003846,0.00203,4.80E-05,0.00134,0.06482,0.2391,0.001558,0.02352,0.3698,0.9551,78.76,197.1,2.307,14.45,FALSE,1
95,10.77,0.6074,0.4064,0.03432,0.06975,244.7,0.9483,1.341,0.08214,69.9,0.001371,0.3892,1.997,0.01963,0.001632,0.008488,0.05295,0.0533,29.1,2.588,0.6615,0.5278,0.1341,5.147,0.1613,0.06681,0.06385,1.66,1,0,0,54.4,0.05742,0.5209,0.02193,0.3756,0.0002398,0.004045,0.0172,0.2766,0.003052,0.003473,2.87E-05,0.01465,0.1642,0.5747,0.003725,0.3574,5.068,41.76,90.84,665.8,2.352,126.3,FALSE,1
96,5.237,0.2919,0.299,0.001312,0.04937,635.4,0.8176,0.01216,24.83,73.8,0.001461,0.004719,0.2598,0.005456,0.001828,0.003134,0.007914,0.05968,10.74,0.3869,0.246,0.8262,2.036,1.993,0.05999,0.1046,0.9697,0.6428,1,0,0,354.5,0.1551,0.965,0.08651,0.1206,8.86E-05,0.003777,0.007169,0.2329,1.43E-05,0.003884,1.58E-06,0.006221,0.002464,0.5158,1.36E-05,0.1481,3.782,46.35,68.11,790.5,0.3605,48.55,FALSE,1
97,71.33,0.4158,6.209,0.05896,0.01086,58.39,3.48,10.75,0.5735,0.006489,96.61,0.026,0.1826,0.1032,25.05,0.1258,0.001605,817.8,431.4,0.07846,0.2931,0.6749,12.08,6.229,0.07148,0.08543,5.752,2.009,1,0,0,56.9,0.3716,0.7003,0.05786,0.2415,0.0005513,0.00229,0.05241,0.1857,0.0002042,0.005455,0.0002586,0.0007918,0.1022,0.3129,0.002503,0.04345,0.7167,1.985,125.1,324.8,2.906,19.6,TRUE,1
98,6.266,0.224,0.1017,0.06409,0.04783,774.4,0.1329,69.33,0.002089,0.003015,0.01046,0.3872,0.008856,0.04444,0.2136,0.00999,0.001358,6.974,34.25,0.06637,0.3409,0.4536,2.125,0.2229,0.08315,0.05741,1.012,0.07192,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
99,8.521,0.582,1.402,0.007192,0.2029,99.48,1.07,0.05317,45.09,52.39,0.2623,0.001017,19.04,0.02883,0.003284,0.165,0.1438,0.1072,565.5,7.031,0.5198,4.285,2.967,0.3689,0.1268,0.5423,1.413,0.119,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
100,117,0.4456,0.4679,0.06916,0.03398,112.9,0.02999,0.02317,83.56,95.1,27.12,0.0983,0.5995,0.04322,0.002196,0.00135,4.455,0.07171,4.629,217.8,5.361,5.779,1.526,0.2212,1.308,0.7315,0.7268,0.07136,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
101,62.1,0.3613,7.985,0.07981,0.1908,29.27,0.2285,0.8461,1.563,75.47,0.5692,0.03074,0.004092,0.06423,0.001062,0.009803,0.003084,0.03468,33.61,0.1507,1.837,0.578,7.926,0.5414,0.4481,0.07317,3.774,0.1746,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
102,74.1,0.4706,5.477,0.001071,0.01148,85.51,2.299,0.01097,0.4188,87.66,0.004165,0.1218,0.04474,0.04515,0.001977,0.06846,5.26,0.06456,234.7,257.1,3.104,0.6071,15.16,0.5292,0.7572,0.07685,7.221,0.1707,1,0,0,33.7,0.03181,0.5615,0.006783,0.5186,0.0001443,0.004955,0.01011,0.3478,0.0005864,0.002045,7.20E-06,0.0355,0.07926,0.2768,0.0007118,0.4846,0.5458,12.8,91.81,1298,1.132,226.1,TRUE,1
103,26.79,0.6333,0.2648,0.001065,0.1179,623.8,0.199,0.123,0.02999,81.4,21.1,1.074,71.25,0.01735,0.003038,0.003675,0.01406,0.09919,12.6,0.687,1.312,0.582,9.774,4.772,0.3201,0.07367,4.654,1.539,1,0,0,99.9,0.09983,0.8346,0.0665,0.2,0.0003112,0.003742,0.02345,0.2444,0.0002207,0.00406,2.19E-05,0.007739,0.04432,0.5878,0.0008739,0.2116,2.109,14.15,89.38,575.6,1.51,62.63,TRUE,1
104,0.06813,0.3478,1.049,0.04228,0.0215,0.8577,9.098,81.81,0.2482,0.001769,0.07061,0.007305,0.004522,0.3983,4.829,0.1946,0.001399,157.7,667.3,0.06838,0.5082,0.885,0.3368,0.6856,0.124,0.112,0.1604,0.2212,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
105,6.51,0.7651,0.5945,0.01354,0.02063,177.7,1.254,99.19,13.33,0.06396,12.86,0.4923,0.01355,0.001641,0.04499,0.04606,0.001875,1.469,157.9,0.09165,3.425,0.6412,0.1606,0.545,0.8354,0.08116,0.07649,0.1758,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
106,4.163,0.2079,0.2395,0.0005309,0.01621,49.73,0.1599,82.66,0.001748,0.04496,7.085,0.05479,65.9,0.4578,0.7531,0.1036,0.001701,24.59,355.1,0.08315,2.781,0.755,2.122,0.2745,0.6784,0.09556,1.01,0.08856,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
107,2.568,0.9413,5.018,0.002356,0.7909,7.037,2.079,0.00868,0.154,70.91,7.484,0.006309,0.001545,0.001259,0.002034,0.01646,0.1856,0.06643,56.45,9.072,1.376,4.986,0.4449,6.497,0.3357,0.6312,0.2119,2.096,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
108,51.48,0.8294,0.1503,0.002415,0.01008,100.7,0.105,0.03752,0.006591,79.86,0.005158,0.001488,53.95,0.04045,0.001118,0.001732,0.01024,0.03651,5.938,0.5005,0.3092,0.7542,6.167,0.5143,0.07541,0.09547,2.937,0.1659,1,0,0,271.6,0.08676,0.959,0.02367,0.08148,3.13E-05,0.005259,0.002825,0.3444,1.94E-05,0.00484,2.73E-07,0.01822,0.002978,0.5515,1.57E-05,0.2712,0.6423,16.72,39.93,1022,0.1597,104.6,TRUE,1
109,4.996,0.2571,0.8991,0.01755,0.01761,1.118,0.1374,0.007245,0.007022,78.48,0.009715,0.003697,0.1639,0.001417,0.001389,0.1969,0.06102,0.04537,675.1,2.983,0.5151,3.003,2.603,0.3082,0.1256,0.3802,1.239,0.09941,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
110,9.198,0.4078,2.618,0.07921,0.02755,89.68,4.351,0.0131,0.4133,40.82,0.01974,0.08581,0.001308,0.005238,0.00382,0.01336,1.028,0.1247,45.79,50.27,3.976,2.432,0.1161,6.014,0.9697,0.3078,0.05529,1.94,1,0,0,59.6,0.3582,0.8639,0.06459,0.2266,0.0004181,0.002346,0.02927,0.1667,0.0001839,0.002558,3.50E-05,0.001331,0.02485,0.3432,0.0003718,0.04705,3.324,12.13,75.47,248.3,1.748,18.92,TRUE,1
111,106.6,0.6844,0.6736,0.07975,0.02126,222,0.2933,27.57,21.3,0.007455,0.06604,0.2149,0.1715,0.003446,0.1987,0.00655,0.001703,6.487,22.46,0.08324,0.261,1.554,0.4517,0.4473,0.06365,0.1968,0.2151,0.1443,1,0,0,79.7,0.2456,0.8893,0.01449,0.3395,0.0001375,0.003247,0.03292,0.2455,1.52E-05,0.01385,5.53E-05,0.0009977,0.01659,0.4241,0.002536,0.04446,0.5085,4.179,79.8,623.1,0.6096,37.17,TRUE,1
112,58.84,0.9093,6.014,0.006171,0.1719,49.73,0.8409,0.001403,0.00576,71.66,3.563,0.1041,0.2474,0.09172,0.001444,0.1451,0.2053,0.04714,497.4,10.04,1.645,0.6547,0.5394,0.1907,0.4011,0.08287,0.2569,0.06151,1,0,0,67.8,0.07439,0.8479,0.008856,0.6051,7.90E-06,0.006835,0.000559,0.4735,4.25E-05,0.003779,2.21E-08,0.03978,0.006347,0.5516,3.75E-06,0.3496,0.05938,4.771,4.289,221.9,0.0642,170.3,TRUE,1
113,19.45,0.6326,5.001,0.001217,0.9399,290.5,2.235,26.03,0.2481,0.01275,0.01238,0.1305,1.76,0.1342,3.885,0.001174,0.001053,126.9,4.027,0.05147,0.8693,2.545,0.1437,0.483,0.212,0.3221,0.06842,0.1558,1,0,0,64.1,0.2024,0.7887,0.01199,0.3659,0.0001178,0.003211,0.02883,0.3275,8.94E-06,0.01793,4.49E-05,0.004278,0.0376,0.4954,0.002481,0.02195,0.4294,4.415,13.62,118.7,0.6005,45.58,TRUE,1
114,13.67,0.2757,2.351,0.0008689,0.02056,112.8,2.655,0.02553,28.81,76.29,9.322,0.00109,45.66,0.01427,0.00187,0.001479,8.293,0.06106,5.072,405.4,0.3579,0.4813,5.443,0.2023,0.08729,0.06092,2.592,0.06525,1,0,0,48.6,0.0491,0.4715,0.02413,0.3822,0.0003274,0.003703,0.02213,0.2651,0.0006631,0.01766,4.59E-05,0.01757,0.1781,0.5375,0.01613,0.2852,2.423,23.67,130.6,867.3,3.111,137.1,FALSE,1
115,1.744,0.3471,0.2196,0.006806,0.03251,479.8,1.764,0.004722,59.49,82.52,2.879,0.0959,19.18,0.001178,0.003481,0.2438,8.245,0.1137,835.8,403,0.3239,0.4604,0.1141,2.762,0.07899,0.05828,0.05435,0.8911,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
116,10.04,0.3801,0.3484,0.001242,0.2974,75.15,0.1177,0.01655,65.25,62.77,0.8658,0.2724,0.02727,0.1074,0.001321,0.03207,0.01878,0.04313,109.9,0.9181,0.8649,0.5242,0.6017,6.871,0.211,0.06635,0.2865,2.217,1,0,0,154.5,0.08203,0.9017,0.03437,0.3225,3.55E-05,0.005027,0.002919,0.3332,0.003629,0.003762,3.83E-07,0.01469,0.01332,0.5998,9.18E-05,0.2773,0.2663,6.933,7.271,152.3,0.2095,91.76,TRUE,1
117,2.488,0.5888,0.83,0.008662,0.03317,36.75,7.263,0.01583,0.001897,17.41,0.7861,1.979,0.02542,0.004759,0.001765,0.01194,3.315,0.05764,40.95,162,0.9521,0.5848,0.8761,0.4997,0.2322,0.07402,0.4172,0.1612,1,0,0,90.1,0.5193,0.6134,0.1224,0.1608,0.001103,0.0016,0.0774,0.1123,0.001118,0.001621,0.0003007,0.0007038,0.1516,0.2183,0.007598,0.01715,19.82,25.39,83.7,106.8,6.321,10.3,FALSE,1
118,3.323,0.9918,0.4337,0.01266,0.01967,11.21,2.432,0.01525,0.1255,35.23,0.0233,0.01865,2.461,0.001184,0.002132,0.2845,0.03953,0.06963,975.5,1.932,1.469,1.547,0.2349,12.94,0.3584,0.1958,0.1119,4.173,1,0,0,75,0.2153,0.8584,0.06777,0.06784,0.000148,0.003457,0.01069,0.2287,0.0001667,0.003252,4.80E-06,0.004625,0.02217,0.4641,0.0001613,0.1125,6.023,45.22,20.3,145.4,0.7242,37.04,FALSE,1
119,118.6,0.2935,0.6553,0.07007,0.02171,122.8,0.06343,0.008862,0.9192,96.56,25.79,0.5824,0.3606,0.3627,0.001096,0.198,0.02708,0.03579,678.9,1.324,16.84,0.5461,0.8983,3.108,4.106,0.06912,0.4278,1.003,1,0,0,103.8,0.02724,0.8499,0.01866,0.4537,1.85E-05,0.006325,0.001491,0.391,0.003278,0.003974,1.23E-07,0.02415,0.01439,0.6766,4.23E-05,0.4336,0.06448,3.376,27.18,921.4,0.1307,150,TRUE,1
120,1.691,0.1876,3.537,0.09615,0.08497,30.55,1.803,95.99,0.01308,0.9879,76.7,0.004227,0.01279,0.2306,0.03204,0.006203,0.001041,1.046,21.27,0.05089,3.215,0.498,0.2479,18.26,0.7842,0.06304,0.118,5.892,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
