,beta,gammam,gammamRNA,gammad,alphaass,alphadiss,phi0,f1,f2,f12,kb1,ku1,kb2,ku2,bcoop,ucoop,DNAtot,taum,taumRNA,period,DNA0_min,DNA0_max,DNA1_min,DNA1_max,DNA2_min,DNA2_max,DNA12_min,DNA12_max,mRNA_min,mRNA_max,m_min,m_max,d_min,d_max,selected,monotonicity_type
83,34.58,0.5222,0.3191,0.002738,0.02225,89.06,0.044489999999999995,88.15,0.0012109999999999998,0.02041,1.465,7.01,0.032,0.018930000000000002,0.1715,7.334,1,0,0,179.3,0.07901,0.858,0.0008732999999999999,0.3147,0.1277,0.7807,1.7199999999999998e-05,0.038060000000000004,0.08282,3.464,5.579,217.1,0.007873,11.77,True,1.0
84,33.67,0.3374,3.005,0.0056170000000000005,0.06792999999999999,8.639,0.4884,20.76,0.5097,0.03362,0.2682,3.995,0.001267,0.015819999999999997,5.956,0.09586,1,0,0,97.8,0.1417,0.2873,0.0119,0.09398,0.02065,0.1813,0.5597,0.7681,0.09449,0.3521,9.724,32.94,0.7438,8.527000000000001,False,1.0
85,1.251,0.9801,0.4694,0.014130000000000002,0.1035,13.87,3.9360000000000004,75.14,0.06283,0.06216,1.954,190.3,0.003664,0.060570000000000006,1.956,0.1233,1,0,0,55.5,0.08281000000000001,0.7704,0.0016589999999999999,0.1366,0.06986,0.598,0.02478,0.7706,5.092,81.11,6.706,88.2,0.3374,57.98,False,1.0
86,14.44,0.4329,2.875,0.002663,0.039060000000000004,856.1,0.5577,0.04967,59.94,0.01024,0.769,0.07439,16.04,3.42,0.2606,0.09845,1,0,0,47.9,0.06848,0.7859999999999999,0.01267,0.419,0.1429,0.14300000000000002,0.014580000000000001,0.6574,0.2714,4.855,9.464,129.6,0.004113,0.7667,False,0.0
87,0.6223,0.5760000000000001,1.2930000000000001,0.037939999999999995,0.07139,469.0,1.89,56.97,48.6,0.007370999999999999,0.0022,0.03497,23.62,3.4210000000000003,17.09,0.1378,1,0,0,,,,,,,,,,,,,,,,False,1.0
88,0.5763,0.05633,2.1390000000000002,0.009705,0.5656,44.52,0.08519,0.02377,97.46,0.03543,0.00944,0.0281,41.89,46.74,3.853,0.07886,1,0,0,,,,,,,,,,,,,,,,False,1.0
89,23.27,0.2031,3.998,0.001037,0.02646,144.9,0.1652,77.71,0.00133,0.5159,0.5258,1.571,0.0032719999999999997,0.03462,0.7063,0.1014,1,0,0,,,,,,,,,,,,,,,,False,1.0
90,0.6502,0.3032,0.276,0.003468,0.03023,43.88,9.772,62.31,0.1604,6.144,0.022959999999999998,8.84,0.001094,0.02449,0.07803,0.8526,1,0,0,137.2,0.3838,0.6229,0.014790000000000001,0.04281,0.3558,0.5772,0.0009017999999999999,0.005196,55.42,113.3,119.4,239.0,9.825,39.35,False,0.0
91,0.8293,0.0384,0.1262,0.02168,0.030739999999999996,319.5,0.2128,67.83,0.00704,0.03288,0.01642,0.221,0.003445,0.010759999999999999,2.119,0.08985,1,0,0,471.0,0.13699999999999998,0.7946,0.005026,0.1165,0.07578,0.3238,0.06039,0.7213,1.429,13.7,33.18,251.6,0.1059,6.09,False,1.0
92,6.773,0.03953,7.869,0.04055,0.05608,202.8,0.2586,31.07,0.0048579999999999995,0.08603999999999999,6.406000000000001,3.525,0.02899,0.0107,1.959,0.1202,1,0,0,453.5,0.2763,0.8007,0.014709999999999999,0.2109,0.04079,0.2881,0.0649,0.5302,0.035519999999999996,0.2298,6.6339999999999995,34.3,0.01218,0.3253,False,0.0
93,1.702,0.4946,3.7230000000000003,0.01949,0.04294,15.84,3.34,0.262,49.64,0.3787,0.030289999999999997,0.0192,0.7813,0.6663,14.96,0.07772000000000001,1,0,0,102.8,0.1581,0.3223,0.006504,0.06537000000000001,0.01018,0.1333,0.59,0.7869,0.7428,3.342,2.5980000000000003,11.14,0.01874,0.3351,False,0.0
94,0.5669,0.618,7.95,0.07237,0.04866,0.2325,1.784,49.52,0.03217,0.0011220000000000002,21.08,9.448,0.02189,0.02476,3.761,0.055439999999999996,1,0,0,179.5,0.1556,0.4265,0.02823,0.2029,0.008320000000000001,0.09266,0.4652,0.7115,0.3831,2.301,0.3622,1.886,0.0383,0.4991,False,0.0
95,0.6763,0.9732,0.319,0.0223,0.02472,621.8,6.9910000000000005,2.292,67.65,9.128,0.00121,0.01144,8.892000000000001,50.89,4.322,1.138,1,0,0,,,,,,,,,,,,,,,,False,1.0
96,3.805,0.2712,0.5035,0.0008007,0.1925,882.6,0.08071,44.61,0.002315,0.08617000000000001,14.72,1.091,1.621,0.01185,0.08986,14.85,1,0,0,168.3,0.1355,0.6863,0.0022760000000000002,0.2101,0.2896,0.7534,1.58e-05,0.004854,0.08603,1.51,1.29,20.02,0.00037,0.08744,False,1.0
97,2.48,0.1362,0.09356,0.017519999999999997,0.0115,378.1,0.1224,56.18,1.1840000000000002,0.03815,30.62,32.81,0.01792,0.01312,4.352,0.1631,1,0,0,195.7,0.06334,0.5317,0.008537999999999999,0.1926,0.0214,0.3924,0.2458,0.8454,1.649,12.6,30.76,213.3,0.028789999999999996,1.3840000000000001,False,1.0
98,47.18,0.6796,8.45,0.002651,0.1125,8.486,0.033510000000000005,0.2654,54.81,0.020640000000000002,0.06493,0.02178,4.504,0.3703,3.76,0.06788,1,0,0,143.0,0.07402,0.5391,0.013369999999999998,0.3859,0.0025280000000000003,0.165,0.3332,0.7203,0.004496,0.08438999999999999,0.3416,5.325,0.002604,0.3705,False,0.0
99,2.778,0.2041,7.516,0.0436,0.01342,697.5,2.967,53.76,2.5810000000000004,5.377000000000001,7.029,1.955,0.003453,0.01851,16.48,0.7519,1,0,0,,,,,,,,,,,,,,,,False,1.0
100,15.65,0.8094,0.1695,0.048139999999999995,0.08441,560.0,0.062189999999999995,63.48,0.009387999999999999,0.3798,52.53,10.74,4.585,0.02793,0.8494,0.06192999999999999,1,0,0,60.8,0.217,0.2776,0.01075,0.015309999999999999,0.4005,0.4623,0.2633,0.3568,0.3886,0.4858,7.53,9.368,0.008551999999999999,0.013219999999999999,False,0.0
101,35.69,0.9966,8.745,0.01961,0.6961,734.8,1.8459999999999999,38.36,0.003133,0.047330000000000004,0.7525,4.38,0.002604,0.01061,18.74,13.62,1,0,0,153.0,0.1749,0.8548,0.00206,0.4076,0.08127000000000001,0.4777,0.002246,0.3797,0.1308,3.362,4.735,104.5,0.021240000000000002,10.34,True,1.0
102,41.49,0.8145,1.935,0.0008068999999999999,0.1569,177.8,1.391,54.68,0.7951,0.025639999999999996,1.796,34.81,0.001263,0.06963,12.1,0.07069,1,0,0,29.6,0.02597,0.2866,0.001663,0.1502,0.0021149999999999997,0.273,0.5782,0.9364,0.2674,5.746,16.53,228.5,0.2413,46.07,True,1.0
103,0.044989999999999995,0.2423,0.1956,0.001146,0.1109,4.541,2.334,0.008962999999999999,50.49,0.0038439999999999998,0.004786,0.028839999999999998,0.09033,0.6172,2.145,0.11800000000000001,1,0,0,147.1,0.05416,0.6924,0.0105,0.261,0.02461,0.3286,0.1198,0.8424,11.52,147.9,2.333,22.08,0.1362,11.89,False,1.0
104,3.389,0.08469,1.8159999999999998,0.0005884,0.0316,362.3,4.596,0.04025,78.84,0.01838,0.001015,0.01355,0.2194,27.54,0.08954,0.5966,1,0,0,219.6,0.1391,0.643,0.018940000000000002,0.1605,0.3231,0.727,0.00179,0.07704,5.252999999999999,32.74,215.7,1071.0,4.0569999999999995,100.1,False,1.0
105,2.274,0.9289,1.412,0.07292,0.5835,76.49,1.6969999999999998,74.01,0.02229,0.027030000000000002,9.981,6.154,1.335,0.02483,10.19,0.4184,1,0,0,22.1,0.05354,0.2153,0.002886,0.02145,0.1346,0.5915,0.2491,0.7774,0.4317,2.029,1.171,4.3660000000000005,0.010740000000000001,0.1443,False,0.0
106,3.3160000000000003,0.2654,0.3601,0.0008575,0.2025,4.226,0.1289,0.03238,37.67,0.014209999999999999,0.0016460000000000001,0.02115,0.003474,0.1743,0.9346,0.052629999999999996,1,0,0,284.4,0.3149,0.6564,0.01366,0.08469,0.1405,0.1835,0.1686,0.4558,0.3782,1.295,4.8,15.5,1.105,11.5,False,1.0
107,0.1801,0.1466,1.599,0.04786,0.6052,17.13,0.5399,0.001516,48.4,0.007044,0.023209999999999998,0.01163,38.01,19.51,15.15,0.08473,1,0,0,352.1,0.2559,0.6958,0.003515,0.1579,0.00613,0.2306,0.2378,0.6664,0.1925,2.71,0.3256,2.6,0.003999,0.2369,False,0.0
108,0.4402,0.2614,4.235,0.004811,0.01241,2.488,2.405,0.051570000000000005,47.24,0.08772,0.001471,0.02174,50.85,39.27,18.22,0.2018,1,0,0,425.9,0.1284,0.9551,0.006305,0.616,0.0004931,0.2097,0.012209999999999999,0.5979,0.5124,16.66,0.9528,23.57,0.007483,2.742,False,1.0
109,0.05317,0.3889,0.02179,0.0057740000000000005,0.5146,146.2,0.09827999999999999,0.028480000000000002,28.19,0.008732,0.4173,0.01411,68.32,2.176,1.389,0.05429,1,0,0,429.9,0.2649,0.3147,0.07262,0.09152,0.06788999999999999,0.08677,0.5246,0.5797,10.76,12.64,1.474,1.724,0.007654,0.010459999999999999,False,0.0
110,9.969,0.4184,0.5760000000000001,0.055760000000000004,0.02134,801.1,0.2385,0.02128,99.5,3.7880000000000003,0.7169,0.01323,37.5,18.88,0.1668,1.5730000000000002,1,0,0,174.3,0.1095,0.7359,0.00020950000000000002,0.1301,0.2548,0.8321,4.6700000000000003e-05,0.05505,0.135,5.273,3.464,117.2,0.0003306,0.3658,False,0.0
111,0.1777,0.09417,0.1012,0.0005378,0.2262,625.5,0.2846,0.4703,61.09,1.133,0.007644,0.04671,1.09,3.028,1.579,0.07879,1,0,0,,,,,,,,,,,,,,,,False,1.0
112,66.1,0.5101,1.3969999999999998,0.05155,0.5208,108.8,0.9093,0.009953,64.25,0.002106,0.08151,0.01143,15.56,109.5,2.544,0.1156,1,0,0,17.6,0.004409000000000001,0.029830000000000002,0.001354,0.007639,0.06382,0.3694,0.606,0.9256,0.06695,0.3183,10.47,31.13,0.5246,4.635,False,0.0
113,2.821,0.3424,0.4156,0.08519,0.040139999999999995,3.47,0.1327,0.04723,83.85,0.051370000000000006,0.011940000000000001,0.029060000000000002,16.8,39.04,14.34,0.2851,1,0,0,54.8,0.01556,0.3584,0.007201999999999999,0.1452,0.009992000000000001,0.2912,0.4321,0.9496,0.267,3.391,2.425,19.27,0.07206,4.166,False,1.0
114,33.59,0.6013,1.581,0.028960000000000003,0.09224,3.783,0.023459999999999998,0.001184,82.27,0.036860000000000004,0.06167,0.012440000000000001,1.07,0.3843,9.842,0.09174,1,0,0,94.7,0.03758,0.2384,0.004295,0.08009,0.005582999999999999,0.237,0.5789,0.9224,0.007199,0.09872,0.441,4.8389999999999995,0.00722,0.5549,False,0.0
115,0.2018,0.1002,4.677,0.02766,0.01965,0.3493,0.9026,0.1475,74.44,0.4432,0.003117,0.01288,11.06,18.07,1.785,0.05756,1,0,0,431.6,0.1316,0.7796,0.01703,0.4443,0.005451,0.2341,0.11,0.6773,0.3727,6.457000000000001,0.8337,8.633,0.04633,3.83,False,1.0
116,4.406000000000001,0.4055,0.6557,0.0009969,0.07675,3.924,0.2356,40.84,0.0011710000000000002,0.009062,0.0351,0.6785,0.001489,0.0331,0.929,0.06677000000000001,1,0,0,143.3,0.08691,0.7715,0.00374,0.3846,0.0218,0.3025,0.07118,0.7459,0.2111,5.6579999999999995,2.4659999999999997,48.81,0.1241,46.56,True,1.0
117,0.05126,0.223,9.28,0.001019,0.7099,17.21,6.401,67.56,0.4329,0.007205,7.693,2.841,0.07792,0.07874,1.881,0.08404,1,0,0,,,,,,,,,,,,,,,,False,1.0
118,16.31,0.7038,3.15,0.013380000000000001,0.011309999999999999,0.2164,0.09748,0.9946,25.38,0.010329999999999999,0.0020239999999999998,0.015569999999999999,71.14,123.7,3.8510000000000004,0.07167000000000001,1,0,0,421.4,0.2441,0.8055,0.020069999999999998,0.43,0.003443,0.1406,0.1093,0.4828,0.03798,0.3474,0.8934,7.689,0.057139999999999996,2.739,False,1.0
119,6.792000000000001,0.1423,1.932,0.0991,0.01629,0.193,0.04024,43.09,0.001134,0.3604,1.921,4.595,0.002755,0.010020000000000001,10.65,0.1375,1,0,0,288.7,0.2368,0.5198,0.015719999999999998,0.1534,0.01348,0.1449,0.3715,0.6551,0.025789999999999997,0.1481,1.171,4.883,0.08841,1.2830000000000001,False,1.0
120,3.174,0.5892,2.99,0.05068,0.2354,36.22,0.3504,0.009483,72.73,0.0034729999999999995,0.002761,0.07736,0.8597,1.232,4.168,0.1204,1,0,0,,,,,,,,,,,,,,,,False,1.0
121,25.91,0.8473,1.074,0.001477,0.1983,8.661,0.1798,41.4,0.04807,0.002009,3.448,15.74,0.03712,0.020659999999999998,8.414,0.6779,1,0,0,29.8,0.03205,0.2871,0.0032689999999999998,0.07876,0.07818,0.6717,0.1402,0.8481,0.05475,0.5343,1.824,13.0,0.07839,3.8560000000000003,False,1.0
122,2.9219999999999997,0.3089,3.54,0.00126,0.07835,0.3706,0.3205,0.004495,50.31,9.673,0.03665,0.01009,1.651,8.731,0.08029,4.27,1,0,0,148.8,0.1492,0.4393,0.01162,0.07873,0.5348,0.8016,0.00035210000000000005,0.005652,0.08517999999999999,0.3843,0.8546,3.179,0.1655,2.09,False,0.0
123,0.8346,0.3166,4.747,0.002061,0.327,33.82,3.991,0.04576,46.5,0.03475,0.001362,0.015340000000000001,0.2227,1.633,2.889,0.336,1,0,0,305.6,0.1429,0.9331,0.0017640000000000002,0.5084,0.01188,0.4741,0.01072,0.5827,0.5372,20.11,1.52,43.25,0.02255,18.08,False,1.0
124,0.059910000000000005,0.5495,2.222,0.02928,0.1693,1.4,8.914,46.4,0.2024,3.449,1.067,3.325,0.009087,0.01199,3.66,1.7619999999999998,1,0,0,264.7,0.1817,0.8715,0.004429,0.3179,0.08868999999999999,0.4823,0.004959000000000001,0.4287,3.5669999999999997,63.57,0.4079,5.577000000000001,0.02309,3.645,False,1.0
125,21.89,0.8829,0.4511,0.0055119999999999995,0.1509,36.13,0.09434,0.02021,99.4,0.3349,0.09179,0.01273,52.66,39.77,1.786,0.05437,1,0,0,39.9,0.004941,0.1177,0.001655,0.06716,0.007513,0.4928,0.4255,0.9709,0.08475,1.181,2.164,26.41,0.01987,2.9130000000000003,False,0.0
126,0.278,0.3206,2.801,0.004518,0.1858,16.31,1.757,22.83,7.149,0.01096,10.8,2.472,0.01141,0.01731,11.86,0.1964,1,0,0,294.6,0.3852,0.7484,0.04162,0.3059,0.006004,0.06692999999999999,0.1473,0.3725,1.288,4.673,1.139,3.915,0.014969999999999999,0.1739,False,0.0
127,21.39,0.171,7.331,0.09369,0.02263,1.338,0.09765,0.115,92.55,0.1187,0.00835,0.01344,0.9005,8.389,0.058089999999999996,0.2443,1,0,0,250.9,0.1713,0.8462,0.003894,0.3015,0.1334,0.6323,0.0003783,0.1347,0.01409,0.3762,1.79,27.4,0.05334,11.84,False,1.0
128,2.6260000000000003,0.172,1.148,0.0031219999999999998,0.02628,1.165,0.03754,41.23,2.313,0.1042,51.73,19.59,0.0059759999999999995,0.01114,5.078,0.1106,1,0,0,267.9,0.1221,0.5005,0.02451,0.327,0.005359,0.1504,0.37,0.6795,0.058210000000000005,0.4484,0.9466,6.185,0.02334,0.8507,False,0.0
129,19.64,0.1445,5.8660000000000005,0.03525,0.3294,13.82,0.1468,0.01119,88.67,0.009681,0.01556,0.01078,0.4,1.7009999999999998,4.7219999999999995,0.122,1,0,0,96.3,0.024419999999999997,0.2765,0.002821,0.08116,0.02336,0.4921,0.3098,0.922,0.009533,0.1836,1.6780000000000002,13.22,0.06771,4.156000000000001,False,1.0
130,0.0289,0.4934,0.1209,0.004103,0.06427000000000001,176.8,2.46,0.4753,71.56,0.03489,0.0989,0.047510000000000004,8.455,0.7621,10.29,0.06546,1,0,0,214.9,0.06586,0.8695,0.004375,0.3549,0.001895,0.1894,0.08574,0.8606,17.95,408.2,1.128,23.04,0.0005569,0.1927,False,0.0
131,2.344,0.5066,1.2890000000000001,0.01349,0.3317,54.6,0.1664,95.22,0.9466,0.004907,45.59,3.7769999999999997,0.4987,0.013269999999999999,12.69,0.3849,1,0,0,48.1,0.04081,0.2329,0.006203,0.08319,0.023719999999999998,0.3622,0.4675,0.8927,0.1318,1.011,0.7116,3.88,0.003296,0.09052,False,0.0
132,22.67,0.8109999999999999,1.197,0.02461,0.2361,214.5,0.1059,0.01128,16.4,5.102,1.053,0.01022,12.28,1.003,0.3327,1.8519999999999999,1,0,0,87.0,0.1456,0.4553,0.007761,0.1875,0.4905,0.6965,0.002419,0.114,0.04413,0.3313,1.256,9.13,0.0017629999999999998,0.09169,False,0.0
133,83.56,0.4715,3.707,0.0017879999999999999,0.04353,887.9,0.3187,59.11,0.2143,0.003865,1.199,0.4785,0.6674,0.01207,0.1739,0.1242,1,0,0,79.4,0.06213,0.4089,0.00214,0.1132,0.5405,0.5833,0.03142,0.3827,0.042210000000000004,0.5956,7.671,97.33,0.0029010000000000004,0.4644,False,0.0
134,7.705,0.451,0.7768,0.01594,0.2782,884.3,2.119,0.001585,49.59,0.005051,0.03386,0.06225,74.4,784.2,4.295,0.1843,1,0,0,27.3,0.02471,0.4433,0.003958,0.1049,0.041569999999999996,0.5464,0.171,0.9016,1.091,13.04,22.0,172.0,0.1523,9.304,False,1.0
135,47.87,0.8146,0.3176,0.004883,0.01022,32.03,0.3657,91.76,0.0108,0.01023,0.7839,123.8,0.00105,0.01914,2.693,0.054329999999999996,1,0,0,98.4,0.03017,0.6407,0.00010090000000000001,0.1661,0.01402,0.8083,0.01757,0.9213,0.2524,14.45,15.21,763.1,0.07425,185.8,True,1.0
136,0.2902,0.1636,0.1761,0.0634,0.01463,2.878,0.1368,0.1778,76.23,6.2410000000000005,0.1288,0.01819,31.62,52.83,0.1622,15.2,1,0,0,322.6,0.5161,0.7281,0.01817,0.04262,0.2509,0.4454,7.25e-05,0.00036889999999999997,1.659,2.9989999999999997,2.93,5.182,0.04303,0.1331,False,0.0
137,55.46,0.4266,4.583,0.028839999999999998,0.2071,16.46,0.024030000000000003,0.01706,63.26,0.002344,0.6132,0.012440000000000001,92.28,40.82,2.086,2.9989999999999997,1,0,0,99.8,0.1549,0.5785,0.001306,0.1097,0.3958,0.7574,0.0018690000000000002,0.1815,0.002052,0.03785,0.32299999999999995,4.124,0.0017980000000000001,0.2114,False,0.0
138,0.1723,0.7391,0.4271,0.0014349999999999999,0.7862,139.5,5.83,55.9,0.0017219999999999998,6.949,4.64,10.35,0.4894,0.029339999999999998,0.7098,0.5643,1,0,0,63.9,0.07586,0.4445,0.00594,0.04093,0.5202,0.7616,0.01231,0.2371,10.7,47.09,2.546,10.72,0.0366,0.6472,False,0.0
139,1.482,0.9231,0.7654,0.003281,0.03665,84.41,4.1419999999999995,0.003475,36.57,0.0831,0.3882,0.0368,79.86,48.21,0.05134,0.0571,1,0,0,32.0,0.06012000000000001,0.3556,0.02483,0.1975,0.2464,0.6702,0.0454,0.5358,6.558,37.51,10.7,57.53,0.04987,1.436,False,1.0
140,11.42,0.1746,0.1954,0.0022559999999999998,0.02624,373.2,0.182,0.03872,94.47,0.4263,0.03665,0.02535,0.4935,9.66,1.079,0.1034,1,0,0,98.6,0.1653,0.5023,0.006829000000000001,0.029769999999999998,0.335,0.5479,0.08129,0.4363,1.015,2.927,68.36,182.3,0.3286,2.3369999999999997,False,1.0
141,1.107,0.6607,0.3481,0.0372,0.02997,12.03,0.07084,83.07,0.01829,0.0051,22.21,0.5725,0.5329,0.014780000000000001,3.5060000000000002,0.08575,1,0,0,144.8,0.04836,0.4145,0.01066,0.2319,0.006369,0.2423,0.4083,0.8529,0.221,3.6180000000000003,0.4018,5.747999999999999,0.001093,0.07898,False,0.0
142,0.6358,0.6258,0.3781,0.04576,0.05848,0.7779,0.1251,55.23,2.109,0.0862,86.41,101.0,0.002649,0.01765,5.54,0.09362999999999999,1,0,0,248.6,0.1071,0.7277,0.01141,0.4688,0.002291,0.218,0.1779,0.6776,0.507,8.388,0.5405,7.336,0.02936,3.755,False,1.0
143,3.858,0.4254,1.097,0.007418999999999999,0.01142,134.5,6.978,0.0137,25.05,0.08634,0.02398,0.01321,8.267000000000001,16.91,2.8960000000000004,0.07576000000000001,1,0,0,64.7,0.07269,0.3025,0.00175,0.1215,0.01743,0.5928,0.2106,0.8418,1.546,20.25,14.92,169.3,0.01899,2.4330000000000003,False,0.0
144,5.297999999999999,0.6114,1.585,0.006923,0.2462,5.733,0.09744,0.01305,27.9,0.004762,0.0034189999999999997,0.02113,0.228,0.0944,8.182,0.06638,1,0,0,287.3,0.139,0.5132,0.0336,0.3174,0.002141,0.04488,0.3984,0.6466,0.08525,0.5554,0.7489,4.6819999999999995,0.0246,0.938,False,0.0
145,0.5639,0.1276,0.22899999999999998,0.02307,0.1646,15.99,0.2105,70.87,0.001918,0.031869999999999996,0.517,4.377,0.02344,0.013359999999999999,5.335,0.1518,1,0,0,157.1,0.1529,0.5481,0.003111,0.04336,0.1085,0.4953,0.1261,0.675,0.5123,3.075,2.5580000000000003,11.59,0.0677,1.38,False,0.0
146,7.4479999999999995,0.6253,0.7454,0.001129,0.2812,273.4,1.78,0.1287,73.06,0.0297,0.0033590000000000004,0.01121,3.986,414.6,1.421,5.752000000000001,1,0,0,127.3,0.5189,0.6569,0.004241,0.023969999999999998,0.3315,0.4618,0.000715,0.004724,2.26,5.62,27.02,66.71,0.7507,4.577,False,1.0
147,0.9035,0.1703,1.101,0.01083,0.2453,4.29,0.06661,16.08,0.06412000000000001,0.004052,41.77,8.555,0.0151,0.01853,7.2,0.1545,1,0,0,358.6,0.5242,0.6959,0.08183,0.1975,0.0142,0.0376,0.1764,0.2868,0.1204,0.2252,0.6549,1.153,0.02478,0.07528,False,0.0
148,4.849,0.6477,3.9010000000000002,0.003453,0.07221,364.6,6.112,94.15,0.4086,0.003915,0.1066,0.2996,0.1528,0.026369999999999998,0.3661,0.1775,1,0,0,62.8,0.1257,0.4375,0.01369,0.06985,0.4671,0.5641,0.07221,0.2783,2.9010000000000002,10.96,21.84,79.88,0.0945,1.264,False,1.0
149,0.08252999999999999,0.9683,0.08889,0.0006387000000000001,0.02062,25.47,2.463,0.006763,37.35,0.001155,0.7658,0.01185,44.58,5.725,0.231,0.06138,1,0,0,156.6,0.107,0.5433,0.008569,0.1549,0.1724,0.6068,0.04117,0.5967,20.46,140.7,1.758,11.92,0.002738,0.1144,False,0.0
150,1.181,0.6439,0.7548,0.01526,0.1429,7.402,0.5064,0.004594,17.68,0.1421,0.05989,0.029160000000000002,35.74,19.99,0.6521,0.1496,1,0,0,71.9,0.1978,0.4814,0.06734,0.2729,0.0807,0.2996,0.1846,0.4832,1.111,3.4139999999999997,2.08,6.053999999999999,0.08455,0.7040000000000001,False,1.0
151,7.757999999999999,0.7006,1.3230000000000002,0.08238999999999999,0.01039,15.53,1.768,0.02247,21.35,1.0759999999999998,0.08125,0.05025,2.822,9.921,0.0925,0.5947,1,0,0,43.0,0.2544,0.5686,0.03259,0.1653,0.369,0.5926,0.004169,0.04842,1.626,5.1739999999999995,18.2,55.47,0.2211,2.046,False,1.0
152,13.72,0.2232,0.4947,0.001159,0.01956,350.0,3.738,37.3,0.06122999999999999,0.01028,0.023880000000000002,3.076,0.0021920000000000004,0.01073,0.2343,2.9360000000000004,1,0,0,82.1,0.09785,0.2804,0.01207,0.0594,0.6909,0.847,0.003006,0.03013,5.432,18.02,343.6,1036.0,6.598,59.98,True,1.0
153,0.06163,0.8767,0.6669,0.0029519999999999998,0.1475,1.6019999999999999,7.386,95.65,0.03768,0.2655,60.78,35.21,0.01095,0.0129,18.82,0.08317999999999999,1,0,0,72.1,0.01085,0.1161,0.00165,0.06601,0.001562,0.1308,0.7869,0.9695,4.825,68.43,0.3593,4.143,0.01555,1.5430000000000001,False,0.0
154,2.73,0.8903,0.4099,0.03578,0.06861,37.14,1.589,74.06,0.2447,0.003997,0.1525,2.6919999999999997,0.001392,0.02721,1.9769999999999999,0.06752000000000001,1,0,0,72.1,0.02271,0.5857,0.0008320000000000001,0.3735,0.004554,0.589,0.08157,0.8982,1.662,90.65,5.26,234.1,0.05206,101.2,False,1.0
155,3.748,0.3769,1.318,0.009563,0.1445,25.87,1.429,22.07,0.1029,0.0070680000000000005,32.32,342.3,0.002034,0.02876,5.704,0.129,1,0,0,77.3,0.1398,0.5004,0.0065769999999999995,0.204,0.013519999999999999,0.3519,0.2762,0.7397,0.5494,5.122000000000001,5.917999999999999,44.54,0.1962,11.08,True,1.0
156,14.91,0.888,3.608,0.0312,0.1098,50.44,1.092,27.23,0.01125,0.01847,0.6289,1.2890000000000001,0.009676,0.052129999999999996,14.24,0.2817,1,0,0,46.8,0.1784,0.6333,0.011470000000000001,0.2489,0.008938,0.2572,0.2261,0.672,0.2358,2.135,4.081,33.13,0.03684,2.385,False,1.0
157,49.24,0.9028,1.046,0.02609,0.1443,632.6,0.09426,73.74,0.0284,0.01269,9.706,0.904,6.016,0.015030000000000002,2.508,0.591,1,0,0,39.8,0.05782999999999999,0.2969,0.002571,0.039889999999999995,0.3116,0.7694,0.03505,0.5852,0.03704,0.2697,2.07,13.78,0.0009976000000000002,0.04317,False,0.0
158,7.143,0.2851,0.1253,0.08143,0.06322,79.53,0.2184,41.35,0.001441,0.3951,0.030189999999999998,2.184,0.001199,0.01113,0.4085,0.1157,1,0,0,205.4,0.1582,0.6654,0.004475,0.1491,0.2135,0.586,0.01544,0.4915,1.163,10.77,29.03,237.3,0.6693,44.72,True,1.0
159,20.9,0.3284,3.861,0.002471,0.02615,394.5,0.9279,0.0276,71.5,0.1755,1.6059999999999999,0.0161,3.33,0.695,0.2079,0.05902,1,0,0,56.7,0.01949,0.2689,0.002288,0.09251000000000001,0.5341,0.5354,0.1808,0.731,0.09065,1.618,6.149,80.55,0.002559,0.4299,False,0.0
160,0.743,0.1839,0.5214,0.0008497,0.4071,39.46,0.08638,94.96,0.5953,1.5419999999999998,7.155,6.545,0.04582,0.02143,11.84,0.0847,1,0,0,183.7,0.16399999999999998,0.512,0.006634,0.08188,0.015090000000000001,0.171,0.3945,0.7756,0.3046,1.48,1.325,5.356,0.0183,0.2953,False,0.0
161,0.4549,0.8047,1.085,0.0008003999999999999,0.1502,37.69,3.36,0.004654999999999999,42.77,0.006203,0.07509,0.026010000000000002,0.6628,0.3636,9.262,0.1175,1,0,0,99.3,0.2219,0.5472,0.008815,0.1058,0.01847,0.2131,0.3105,0.6863,2.356,14.95,1.3719999999999999,8.232000000000001,0.007887,0.2689,False,0.0
162,2.615,0.6182,0.2427,0.00494,0.2157,15.06,0.02605,0.3482,67.69,0.2872,0.0050880000000000005,0.01157,0.3673,0.2568,16.66,0.5501,1,0,0,462.4,0.107,0.9493,0.0058460000000000005,0.4071,0.0046689999999999995,0.3342,0.011909999999999999,0.7237,0.1268,2.742,0.5502,10.94,0.004594,1.709,False,1.0
163,6.4270000000000005,0.6029,1.639,0.004102000000000001,0.1357,52.16,2.021,19.21,0.001761,0.1853,20.2,140.5,0.01566,0.0219,0.2982,10.99,1,0,0,57.5,0.1681,0.4559,0.04091,0.2246,0.4713,0.6587,0.001362,0.01959,1.485,5.567,16.03,56.74,0.6683,8.376,False,1.0
164,0.2491,0.3116,0.4329,0.008912999999999999,0.07909,4.9910000000000005,1.672,41.42,0.1222,0.2591,0.0461,0.4623,0.00442,0.02029,0.2774,0.06056,1,0,0,188.4,0.09933,0.7375,0.00512,0.337,0.09183999999999999,0.3305,0.0505,0.6463,2.935,54.26,2.452,36.57,0.09744,21.15,False,1.0
