,beta,gammam,gammamRNA,gammad,alphaass,alphadiss,phi0,f1,f2,f3,f12,f13,f23,f123,kb1,kb2,kb3,ku1,ku2,ku3,bcoop12,bcoop13,bcoop23,bcoop123,ucoop12,ucoop13,ucoop23,ucoop123,DNAtot,taum,taumRNA,period,DNA0_min,DNA0_max,DNA1_min,DNA1_max,DNA2_min,DNA2_max,DNA3_min,DNA3_max,DNA12_min,DNA12_max,DNA23_min,DNA23_max,DNA13_min,DNA13_max,DNA123_min,DNA123_max,mRNA_min,mRNA_max,m_min,m_max,d_min,d_max,selected,monotonicity_type
3372,8.373,0.4628,2.511,0.07106,0.337,1.726,1.201,0.03479,1.114,0.2351,45.85,0.3101,0.2999,0.005764,26.91,2.573,0.001241,0.3165,317.8,0.02832,1.078,0.1634,15.55,4.969,1.174,3.898,0.2165,0.2347,1,0,0,184.9,2.13E-05,0.02835,0.0656,0.9431,6.25E-06,9.00E-05,5.14E-06,0.09918,0.0008198,0.1504,8.97E-05,0.01826,0.00055,0.1145,0.0351,0.9173,0.04932,3.29,1.215,17.28,0.2889,55.62,TRUE,3
3373,0.03231,0.9548,0.01901,0.06123,0.01439,96.04,2.494,0.6714,0.001257,0.1033,0.3693,4.441,32.84,0.3748,0.4203,0.2995,21.91,0.03268,0.1081,1.986,0.1174,6.856,9.912,4.395,0.3388,0.07549,0.06899,0.1454,1,0,0,1311,0.1227,0.2953,0.007808,0.01146,0.001744,0.002711,0.004618,0.01519,2.19E-05,8.61E-05,0.005776,0.02825,0.02274,0.06209,0.6309,0.7981,105.6,211.7,3.574,7.159,0.001921,0.007657,FALSE,0
3374,12.29,0.7764,0.1425,0.005897,0.1528,22.32,0.01809,68.11,0.4742,34.68,0.5368,0.4847,0.004368,0.6981,0.2437,0.01207,2.264,1.323,0.01297,353.9,0.3034,1.381,0.08321,2.215,0.06599,0.0974,4.524,0.501,1,0,0,315.6,0.1569,0.8635,0.002675,0.226,0.1059,0.4891,9.23E-05,0.008122,0.007672,0.5044,1.07E-06,7.33E-05,6.40E-06,0.1052,2.11E-06,0.01834,0.1216,1.865,1.941,29.07,0.02605,5.784,FALSE,3
3375,0.7863,0.2996,3.33,0.01631,0.6264,154.1,1.915,2.755,7.31,30.31,87.22,0.00221,87.59,0.01921,0.7258,0.06385,0.01075,0.01414,1.528,0.1034,1.336,9.158,0.1294,3.72,0.0525,0.05925,1.387,5.601,1,0,0,189.2,0.006734,0.05797,0.1428,0.2989,0.0001135,0.0002898,0.0002078,0.0008679,0.02585,0.07575,2.93E-07,3.93E-07,0.6085,0.7705,0.003626,0.02272,1.764,4.088,4.643,10.57,0.08763,0.4537,FALSE,1
3376,0.1205,0.7535,0.1628,0.006097,0.3478,330.6,0.7202,3.225,0.01964,56.08,0.001941,0.02818,90.85,0.1608,0.707,2.058,76.83,0.04335,0.9527,3.423,0.7274,4.669,10.7,11.9,16.9,0.1539,9.156,0.5286,1,0,0,77.8,0.1259,0.4146,0.02632,0.1428,0.003581,0.01306,0.03599,0.1431,5.69E-05,9.64E-05,0.0004659,0.01042,0.4174,0.7051,0.005248,0.0548,13.01,36.78,2.121,5.75,0.004774,0.0347,FALSE,0
3377,7.727,0.883,0.2086,0.002476,0.3518,6.672,0.02278,55.03,0.03197,0.3324,14.59,0.07845,0.1208,0.0882,3.394,0.002081,0.02905,5.061,5.748,0.03576,0.2067,2.603,0.1246,13.44,0.6422,0.08127,0.05018,0.8465,1,0,0,70.3,0.02797,0.4478,0.006822,0.2086,3.60E-06,0.0001137,0.01099,0.377,3.91E-08,5.77E-05,8.31E-06,8.36E-06,0.3013,0.9025,9.61E-05,0.009679,0.08588,1.028,0.82,8.153,0.0389,3.496,FALSE,3
3378,0.9948,0.3281,2.733,0.004232,0.0605,2.324,0.3756,0.03194,0.001399,96.52,5.15,11.87,0.01629,1.889,3.639,0.03807,76.14,7.869,0.02177,49.46,0.07962,0.9642,7.476,0.09901,11.07,15.11,0.337,3.267,1,0,0,83.5,0.07311,0.5206,0.004506,0.06323,0.01866,0.3233,0.01504,0.2103,2.31E-05,7.74E-05,0.2374,0.7927,1.16E-05,0.005262,3.96E-08,4.64E-06,0.2467,2.815,0.8654,6.366,0.02487,1.022,FALSE,2
3379,0.4691,0.2914,0.7256,0.02471,0.06882,0.4406,1.202,41.15,3.766,0.003248,98.81,0.02891,5.554,2.543,0.2837,0.004027,0.01243,1.234,20.32,0.01304,0.3975,3.511,0.4016,6.433,9.783,0.07467,0.133,1.098,1,0,0,105.1,0.03761,0.1992,0.005294,0.05639,4.16E-06,5.21E-05,0.02566,0.281,8.05E-09,9.25E-09,2.97E-05,5.00E-05,0.5565,0.9056,1.42E-05,0.0004035,0.5559,4.034,1.013,4.738,0.175,3.226,FALSE,2
3380,1.178,0.3175,0.2246,0.01021,0.06137,23.64,0.03037,93.22,0.02015,39.71,3.134,0.06773,0.007277,0.5066,9.513,0.2581,26.56,1.732,0.01525,87.19,1.638,3.59,12.95,6.911,0.2633,0.09211,15.51,0.06597,1,0,0,280.1,0.3866,0.8772,0.007764,0.06632,0.02457,0.2631,0.000426,0.004051,0.007336,0.05051,5.92E-05,0.000265,0.0001802,0.0162,0.01804,0.4933,0.2092,0.9409,0.8043,3.148,0.001826,0.02382,FALSE,0
3381,3.306,0.009132,0.1184,0.01346,0.5239,73.31,0.01651,1.082,0.00547,0.121,0.09956,13.73,19.47,0.007681,0.001735,81.4,0.06655,0.01972,0.02048,0.1542,4.017,3.856,2.128,3.691,0.5529,0.05311,3.023,0.1597,1,0,0,902,9.67E-06,0.001101,9.58E-08,4.12E-05,0.02086,0.2103,2.27E-06,2.26E-05,0.002334,0.04112,0.001172,0.02005,2.35E-06,2.35E-06,0.7658,0.972,0.004703,0.05488,2.198,10.87,0.03452,0.8443,FALSE,0
3382,3.839,0.4687,0.3699,0.003677,0.2761,12.04,0.2756,2.445,0.9047,14.86,27.98,0.01036,0.001917,0.05567,0.146,21.41,0.001776,0.02614,14.21,0.04288,0.09782,2.969,0.09226,0.4224,1.132,0.06976,0.101,0.06566,1,0,0,165.9,0.007303,0.0462,0.1234,0.1726,0.02885,0.0519,0.0003063,0.003815,0.009407,0.0572,0.001401,0.002792,0.2205,0.5389,0.2151,0.5535,0.5638,1.495,4.653,12.08,0.4966,3.344,FALSE,1
3383,0.6212,0.06069,3.866,0.002114,0.516,1.043,0.8171,0.1028,0.1465,0.00245,0.008352,85.38,0.01004,0.1945,0.3715,0.007266,19.92,3.173,0.01644,0.01365,1.36,1.705,3.871,0.05771,5.146,2.163,0.09537,0.1515,1,0,0,720.9,4.18E-06,0.01937,1.54E-06,3.93E-05,3.88E-06,3.91E-06,0.01909,0.4839,2.67E-07,5.00E-07,0.5074,0.9555,0.0002259,0.04504,6.75E-05,0.03347,0.008411,0.8149,0.1352,2.833,0.01015,3.958,FALSE,1
3384,20.78,0.5613,0.4578,0.003146,0.4302,13.58,0.06799,0.006058,0.1197,0.02039,19.43,0.02035,0.03062,0.009791,0.204,16.96,0.2446,0.2508,0.1285,0.01482,2.562,0.11,0.4112,14.06,0.3569,1.383,0.05992,0.1336,1,0,0,159.4,0.0001394,0.03203,5.85E-05,0.0002363,0.008865,0.07674,7.30E-05,0.04425,0.002092,0.04374,0.03538,0.4981,2.21E-06,2.21E-06,0.3734,0.927,0.01269,0.1246,0.4982,4.366,0.008406,0.603,FALSE,0
3385,9.29,0.3902,0.01541,0.001123,0.0719,957.5,0.09348,0.247,0.09775,62.78,0.002344,26.7,0.01291,0.008941,5.531,0.002884,0.1286,3.086,0.01947,0.1307,12.8,0.7121,0.2467,5.513,0.05278,0.07233,0.06134,0.33,1,0,0,777.7,0.002306,0.05878,0.0002991,0.01306,1.65E-05,0.00684,0.0003234,0.004213,0.003737,0.02981,2.25E-05,0.002059,0.0001213,0.02363,0.9017,0.9856,0.3863,3.762,9.202,89.47,0.006359,0.6011,FALSE,0
3386,0.01101,0.03479,0.2345,0.002642,0.05045,1.438,5.401,0.1339,0.001552,10.95,79.21,0.006746,0.002077,0.01262,0.1049,0.8308,0.01276,1.185,0.02327,0.3296,4.511,2.441,0.9745,8.325,1.631,0.05404,0.154,0.07386,1,0,0,346.2,0.0002282,0.06994,1.74E-05,0.0004758,0.007091,0.1688,4.47E-06,0.0003477,0.0003931,0.02064,0.0005916,0.02312,9.99E-06,0.0004547,0.7848,0.9902,1.297,36.87,0.8015,6.294,0.02501,1.383,FALSE,0
3387,29.24,0.1013,0.3304,0.02148,0.259,5.619,0.03394,2.839,0.04049,7.909,18.49,1.686,10.84,0.001508,0.006702,0.7462,0.003099,0.02954,11.23,0.1505,0.7463,0.218,2.891,4.354,0.1423,0.06755,0.1329,0.1118,1,0,0,364,0.01228,0.04553,0.008231,0.01324,0.001531,0.006106,0.0007098,0.001309,0.002748,0.01476,0.0007342,0.007202,0.0007358,0.004579,0.9261,0.962,0.01428,0.04241,3.891,9.754,0.6954,4.369,FALSE,0
3388,1.988,0.6448,2.834,0.003226,0.03469,258.3,9.967,0.02106,97.76,0.002353,0.009104,0.00423,0.02007,0.01448,0.006686,13.22,0.07856,0.0122,6.778,0.1692,3.5,1.226,2.821,1.183,0.1124,2.834,0.0511,1.334,1,0,0,33.2,0.009697,0.3713,0.0002807,0.3011,0.0006439,0.2483,0.0006029,0.1219,0.04094,0.3642,0.02567,0.2932,4.07E-05,0.02487,0.1566,0.6237,0.7458,81,3.037,170.4,0.001577,3.898,FALSE,0
3389,0.1004,0.09042,0.09949,0.006524,0.0818,304.5,1.949,15.23,0.006139,15.98,0.3819,0.851,1.728,0.008624,0.1455,0.002846,0.02769,0.08768,0.01575,0.4191,0.4113,1.119,6.719,5.199,0.1035,0.1028,0.6979,0.05787,1,0,0,749.4,0.1285,0.2899,0.01388,0.1188,0.003191,0.01606,0.0005414,0.004703,0.002429,0.02747,0.0003693,0.001025,0.001154,0.03095,0.6461,0.7559,9.596,40.28,10.7,44.21,0.03075,0.525,FALSE,0
3390,6.46,0.5257,0.1313,0.02301,0.02146,129.2,0.0276,88.72,0.003186,0.7652,35.27,0.006799,8.073,0.2147,87.95,31.44,0.7188,3.013,165.9,0.01171,8.692,2.063,5.151,0.5407,3.905,0.2067,0.06674,0.2173,1,0,0,87.4,0.03246,0.1725,0.01386,0.09184,8.82E-05,0.0006053,0.00932,0.3231,2.57E-05,0.00188,0.01893,0.02145,0.3742,0.4381,0.1246,0.7236,0.3924,1.539,4.89,18.59,0.004037,0.05728,FALSE,0
3391,0.08967,0.5465,1.639,0.001144,0.02938,20.49,9.906,0.007741,0.2776,42.99,0.01926,0.006818,0.2066,2.818,0.6767,0.2933,6.505,0.02472,640,0.9468,0.05895,0.157,2.596,0.4692,0.06584,0.1246,6.81,9.752,1,0,0,131.2,0.1445,0.8133,0.1488,0.243,4.08E-07,2.40E-05,0.006242,0.3462,2.25E-07,2.25E-07,1.72E-09,2.55E-09,0.004957,0.3933,9.53E-11,9.53E-11,4.741,90.77,0.8415,13.95,0.001615,0.2767,FALSE,2
3392,0.2812,0.9135,2.931,0.02167,0.174,2.944,4.034,0.07917,90.74,0.3605,8.007,7.163,21.62,0.09058,0.00123,19.83,1.283,0.1182,8.911,0.01326,0.1422,0.5348,0.3737,1.119,2.688,0.7372,8.2,4.276,1,0,0,42.6,0.06301,0.2392,5.75E-05,0.000114,0.004532,0.05133,0.7428,0.9005,9.88E-08,3.44E-06,0.001015,0.02241,0.0001806,0.0008966,5.24E-09,8.58E-09,1.234,7.462,0.4031,2.115,0.0123,0.2565,FALSE,1
3393,0.6722,0.08257,0.02585,0.07889,0.01227,77.41,0.02269,95.76,0.005834,0.01314,0.00174,0.001991,0.006435,0.01345,86.36,0.003808,0.00284,239.6,0.0116,1.26,12.72,0.7001,0.7175,0.07872,0.08596,2.609,0.3552,7.537,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
3394,6.446,0.09397,0.7609,0.01851,0.3418,7.215,0.1554,0.02815,0.007084,0.3455,0.009332,0.1429,29.32,0.001065,0.001436,0.4628,99.1,0.1884,0.05718,308.7,3.204,4.918,1.419,8.208,0.07537,0.7196,3.543,0.1277,1,0,0,145.4,0.001693,0.09431,6.93E-06,0.003182,0.02554,0.1834,0.0009633,0.008716,0.006102,0.1453,0.000775,0.03168,4.01E-05,0.0006131,0.6995,0.9558,0.01138,0.1905,1.35,7.48,0.08736,2.642,FALSE,0
3395,1.358,0.05666,0.3666,0.001284,0.9839,400.2,0.6013,40.76,1.786,0.003317,71.47,4.383,0.01431,0.005924,12.07,44.67,0.2141,19.28,67.12,0.09995,4.808,0.8004,0.2649,3.063,0.291,0.05899,0.05557,0.1821,1,0,0,87.1,0.001098,0.01853,0.0003062,0.001915,0.0003242,0.002047,0.0003463,0.01087,0.0007415,0.006924,0.0006674,0.003781,0.001785,0.01018,0.9555,0.9927,0.1736,0.9299,6.583,16,0.1066,0.6298,FALSE,0
3396,23.31,0.00588,3.523,0.07682,0.05174,34.35,0.07759,0.001115,0.0124,0.02506,19.52,0.004473,0.02004,0.001589,22.56,2.706,0.007137,21.16,3.356,0.01219,14.24,4.598,0.06372,13.03,0.9226,0.1719,0.5122,0.05199,1,0,0,602.7,0.00286,0.05051,0.001547,0.007753,0.001172,0.005834,0.0001868,0.01419,0.00261,0.03391,1.28E-05,0.0001084,0.003638,0.03073,0.8996,0.9792,0.001652,0.01485,7.102,21.33,0.07583,0.684,FALSE,0
3397,0.0105,0.06959,0.2105,0.004649,0.165,714.2,7.757,0.1958,53.29,3.846,0.001304,2.492,11.69,5.691,0.004347,0.1146,0.009687,0.03572,0.1558,3.563,5.589,3.838,1.796,1.269,0.1277,0.4307,1.596,0.1018,1,0,0,513.9,0.1599,0.9105,0.00665,0.07281,0.03325,0.3183,0.0001119,0.001392,0.02892,0.552,5.11E-06,0.001522,2.05E-05,0.0004033,0.0007319,0.2216,96.53,648.1,14.69,88.58,0.04987,1.813,FALSE,3
3398,0.06344,0.1862,5.399,0.01773,0.4209,16.59,8.912,64.13,1.571,0.2904,0.004574,0.3891,0.001748,8.432,3.161,0.03033,0.04664,5.654,328,0.01875,14.49,1.101,1.073,0.1646,0.07895,18.78,0.2647,9.135,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,3
3399,0.6202,0.8572,0.8978,0.003395,0.8916,256,0.2697,78.49,0.3911,21.06,0.2789,0.02047,0.04668,2.338,79.7,8.609,0.02163,0.4985,0.01052,1.228,1.816,0.09228,5.753,1.116,0.1935,13.09,0.1097,0.6536,1,0,0,69.1,0.05679,0.2166,0.01502,0.09423,0.06691,0.421,1.68E-06,1.03E-05,0.3709,0.8025,0.0002213,0.0004922,1.06E-09,8.69E-08,2.29E-06,7.14E-05,0.4825,2.286,0.3796,1.552,0.0005428,0.008294,FALSE,2
3400,0.281,0.2544,0.03592,0.004267,0.03766,0.07219,0.2315,2.551,67.03,80.6,0.231,0.2895,1.095,0.004124,0.001533,83.06,0.2452,0.02209,403.6,19.37,13.53,18.47,6.5,0.4452,0.2146,0.05612,3.466,0.1219,1,0,0,204.5,0.00163,0.02637,0.0001726,0.007938,0.0009188,0.008114,5.67E-05,0.000497,0.00878,0.05687,2.23E-05,0.0005056,0.002818,0.01828,0.8955,0.9838,0.7721,3.216,0.9776,2.936,0.5521,3.921,FALSE,0
3401,0.1495,0.385,0.1182,0.04492,0.07424,116.5,2.436,0.163,0.02838,0.003294,1.806,26.58,0.01067,0.7375,4.369,0.002762,2.635,0.5779,0.01564,0.03428,1.374,0.1416,2.049,0.4634,0.1398,0.3905,0.1026,0.09492,1,0,0,842,0.000555,0.07741,0.01026,0.01041,2.98E-06,0.004086,0.1114,0.1135,0.0002756,0.007117,0.005288,0.1613,0.007541,0.1946,0.5722,0.809,15.44,115.4,5.994,44.44,0.02289,1.258,FALSE,1
3402,18.12,0.7208,2.944,0.013,0.33,26.41,0.2092,0.04405,42.93,3.398,0.08261,0.8752,0.1649,0.01959,0.007702,0.02549,0.002699,0.1041,0.08179,0.01142,1.833,2.06,3.702,9.714,0.1908,0.2437,1.898,0.2658,1,0,0,378,0.404,0.5964,0.005213,0.0197,0.0174,0.09017,0.02254,0.05599,0.007895,0.01186,0.004578,0.007588,0.002642,0.01814,0.2928,0.4712,0.1038,0.3135,2.617,7.826,0.08563,0.7646,FALSE,0
3403,0.298,0.7801,4.797,0.001788,0.4703,0.7873,4.424,0.3589,3.069,0.001952,0.6394,0.06246,65.22,0.005738,0.005247,0.8625,2.225,0.05273,11.59,11.4,0.9454,0.3345,6.13,0.716,0.05413,4.475,2.7,16.5,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
3404,56.21,0.9533,0.0464,0.001408,0.9923,4.323,0.02059,0.00106,0.05608,4.045,0.006646,1.86,28.99,0.009038,0.001438,0.8281,0.02094,0.03095,0.223,8.114,1.217,4.563,0.2518,2.183,0.4555,0.5185,0.06433,0.05807,1,0,0,202.8,0.001326,0.02795,0.0001857,0.01096,0.04578,0.1955,3.18E-05,0.0001364,0.02318,0.1376,0.001721,0.01094,5.04E-05,0.0003197,0.6752,0.9166,0.03899,0.1299,2.315,7.428,1.231,12.66,FALSE,0
3405,116.4,0.4426,0.04141,0.02095,0.1112,939.5,0.6812,0.6659,0.001153,0.003846,0.7373,0.00175,10.59,0.004532,0.002686,0.2751,1.307,2.488,0.01857,25.12,0.0976,17.66,0.5997,19.88,0.05305,0.09026,4.861,0.1018,1,0,0,206.7,0.000576,0.007891,2.21E-06,4.30E-05,0.06149,0.1934,0.0002118,0.0006977,0.0004215,0.002805,0.0009509,0.006494,0.0001903,0.0005845,0.7962,0.9344,0.3912,1.038,102.9,271.1,1.253,8.701,FALSE,0
3406,0.4646,0.08189,2.157,0.02171,0.1652,520.9,4.06,0.07204,42.15,0.5209,55.29,0.1164,0.7563,0.1633,0.05494,0.0987,0.004219,13.19,0.2503,0.01926,1.993,7.793,0.5294,5.566,0.232,1.373,0.1191,0.1518,1,0,0,231.9,0.07724,0.7169,8.83E-05,0.004349,0.01101,0.3367,0.005621,0.2742,3.51E-05,0.04859,0.01109,0.3127,0.0005621,0.002154,0.04943,0.7661,2.194,31.73,13.29,133.3,0.05604,5.636,FALSE,1
3407,0.3319,0.6767,0.3189,0.0008828,0.06902,10.27,9.233,14.46,76.26,18.03,14.34,0.05921,0.1607,0.001137,0.01407,0.06151,0.008791,23.12,5.583,11.11,0.09424,13.23,0.5616,15.58,0.1041,0.1828,0.05647,0.07643,1,0,0,55.5,0.01788,0.6063,0.000169,0.007936,0.005004,0.1484,0.0006127,0.008905,0.0002838,0.0003152,0.00421,0.004809,0.0002283,0.01394,0.3399,0.9677,18.09,286.8,9.646,108.9,0.6331,79.65,FALSE,1
3408,1.451,0.9764,0.4259,0.003003,0.07251,0.8134,3.118,0.003653,17.85,1.414,38.5,0.04189,0.001616,0.00189,36.49,0.03043,0.002205,7.016,1.066,0.02026,0.353,0.6556,15.63,0.6337,0.2785,0.05256,0.2385,0.4028,1,0,0,375,0.0009458,0.06992,0.02616,0.2014,0.0002393,0.0004315,2.06E-05,0.03649,0.0002758,0.03258,0.0004934,0.02637,0.01821,0.4592,0.3832,0.9074,0.6717,9.108,1.103,12.47,0.1404,13.69,TRUE,0
3409,15.76,0.2407,0.1472,0.0008586,0.02111,279,0.04036,29.28,0.03174,0.05007,7.741,3.6,9.938,0.001086,76.6,0.001553,0.01326,83,0.03653,0.01198,2.518,2.093,4.823,6.763,0.06076,0.4114,3.941,0.885,1,0,0,199.1,0.26,0.4092,0.03497,0.1257,0.0009617,0.01327,0.04559,0.1375,0.01745,0.05361,0.0005852,0.002165,0.06707,0.1116,0.2804,0.4779,0.5675,1.223,37.32,79.64,0.1054,0.4799,FALSE,0
3410,1.225,0.2689,0.2211,0.001245,0.02028,753.4,0.6578,0.01002,0.06182,2.471,20,93.63,1.067,0.00142,56.83,0.02693,82.59,95.61,0.0135,11.12,0.2207,1.812,2.978,11.2,0.06206,0.1089,0.05976,0.9345,1,0,0,934.5,2.61E-05,0.7832,2.71E-05,0.01952,5.34E-07,0.5836,0.0003382,0.2366,3.62E-06,0.001988,0.0006359,0.313,6.54E-06,0.5892,0.1156,0.9937,1.117,102.3,5.652,352.8,0.0008778,3.351,FALSE,0
3411,0.2309,0.04306,5.406,0.0006763,0.04879,28.43,0.287,95.56,15.96,51.42,24.66,0.3141,0.006529,0.2236,69.1,26.89,0.03772,3.17,0.345,0.0242,4.041,14.03,5.983,17,8.433,1.198,0.2537,0.05824,1,0,0,793.6,0.4293,0.4891,0.0169,0.0253,0.06069,0.09011,0.0009615,0.002479,0.001033,0.002481,0.004624,0.007472,0.0006433,0.001036,0.4109,0.4596,0.1757,0.2392,0.9671,1.247,0.001621,0.002648,FALSE,0
3412,0.01187,0.1692,0.01267,0.00575,0.01713,0.5658,4.377,10.34,0.01941,5.36,0.003458,20.04,0.007696,0.08916,0.00307,0.001195,0.01587,0.3105,0.1645,0.7914,0.6602,5.173,0.9067,4.03,0.3875,0.2609,0.05435,0.09291,1,0,0,522.5,0.02486,0.2063,0.002694,0.01071,0.001737,0.006941,0.00499,0.02387,0.0002383,0.0009393,0.004976,0.01643,0.004656,0.03977,0.7352,0.9464,132.9,334.2,9.222,21.93,2.554,14.4,FALSE,1
3413,0.7078,0.1433,0.4922,0.03295,0.2722,105.9,0.1154,0.5553,47.06,0.02909,13.5,0.4504,44.43,0.07368,0.001921,0.02899,0.4883,0.2471,0.05685,0.09291,11.28,8.062,4.775,0.1424,0.08065,0.2032,0.5748,0.3421,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
3414,1.42,0.2496,8.068,0.002461,0.3355,0.4608,1.372,0.02491,0.01099,1.091,0.5022,0.02178,88.88,1.101,0.001707,0.007937,3.918,0.03319,0.6919,90.58,0.08661,3.443,0.6788,0.9211,2.597,0.09556,0.08123,1.528,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
3415,1.777,0.04857,3.137,0.001981,0.09064,84.83,0.2845,0.05336,51.92,0.03132,0.05701,0.002641,0.4264,45.56,0.2871,2.661,0.1391,0.01134,0.2403,0.02461,0.1179,5.929,3.434,0.3942,10.75,0.06176,8.946,16.59,1,0,0,304.4,0.02411,0.2601,0.02135,0.08649,0.001303,0.1075,0.01734,0.0204,7.65E-06,0.001062,6.24E-05,0.01538,0.6139,0.918,6.80E-07,0.0001638,0.01746,0.5159,0.8566,12.88,0.0008187,0.1772,FALSE,2
3416,14.15,0.6862,0.5635,0.0006255,0.07868,47.25,0.1893,0.001656,13.18,0.004109,0.01672,1.279,26.82,0.002931,0.0093,1.769,41.87,0.1903,1.815,307.8,8.059,14.71,14.27,1.042,0.07278,0.1218,2.502,1.115,1,0,0,66,0.1255,0.5106,0.0001676,0.09494,0.007329,0.1198,0.0007444,0.01803,0.01136,0.2202,0.0001042,0.05229,0.001746,0.02863,0.3143,0.7669,0.1382,1.011,3.17,19.89,0.01797,0.657,FALSE,0
3417,0.09766,0.02266,0.1875,0.005555,0.07186,0.3477,0.1671,2.58,0.02461,27.83,2.859,0.04124,10.2,0.003406,0.00134,19.89,0.005848,0.04719,0.09141,0.1186,0.7434,1.274,1.105,7.776,0.5082,0.0524,0.2903,0.1417,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0
3418,0.2449,0.05835,1.487,0.005566,0.0105,22.63,0.3825,0.3429,11.39,0.3738,40.5,27.61,0.01784,0.001019,13.94,47.25,11.3,0.3524,0.04049,0.01697,12.69,0.05296,0.1332,1.304,1.482,0.1244,0.08145,0.06316,1,0,0,397.9,0.004822,0.04391,0.001166,0.002056,0.03441,0.05918,0.009795,0.04527,0.01529,0.07387,0.05552,0.1725,0.0004704,0.001625,0.6605,0.8325,0.3153,0.8939,1.405,3.576,0.0009862,0.005872,FALSE,0
3419,0.4207,0.6911,0.04645,0.01692,0.5025,814.2,0.01193,57.39,17.29,37.58,0.6825,0.4314,0.3047,0.01867,0.177,0.1371,12.49,0.01616,0.01141,0.0281,1.918,11.83,7.37,19.18,0.05954,1.122,0.4697,1.224,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0
3420,0.1408,0.4151,0.6104,0.002327,0.3345,39.48,1.758,0.00717,0.1371,3.846,3.05,93.75,1.482,0.02497,50.62,0.009128,0.03618,4.491,0.2057,0.5097,0.1086,1.38,0.08092,3.458,0.1177,0.7776,0.1357,0.5852,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
3421,1.892,0.2954,1.755,0.001117,0.2005,139,2.636,0.001052,0.005149,0.07457,15.12,0.001534,0.3761,0.06307,2.186,7.082,0.03014,9.828,9.339,0.1079,0.6345,0.2043,0.6589,0.2966,0.1382,2.241,0.1071,0.1334,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
3422,29.4,0.8244,1.115,0.004563,0.181,763,0.2523,0.226,2.62,46.05,76.06,0.1674,0.1751,0.4861,0.1546,0.0128,21.24,0.02344,2.401,4.868,0.3324,11.12,2.233,4.021,6.506,0.1657,0.3653,0.4538,1,0,0,39.5,0.03925,0.2815,0.007957,0.4629,2.18E-06,9.50E-05,0.002024,0.1184,3.41E-07,1.04E-06,2.37E-07,0.0006951,0.3706,0.9061,1.50E-05,0.004646,0.08921,1.21,3.358,39.11,0.002707,0.3628,FALSE,2
3423,0.2677,0.09827,0.2777,0.006123,0.6657,103,4.773,3.876,0.5797,44.56,0.03177,75.98,0.377,0.00112,0.003027,0.05617,0.2994,2.175,0.0138,0.4249,2.909,12.56,0.2051,10.1,0.1726,0.07363,0.2744,0.06072,1,0,0,124.5,0.001944,0.02329,2.10E-06,1.16E-05,0.003826,0.04273,0.0004325,0.009706,3.92E-05,0.0006345,0.001074,0.009166,0.0001716,0.0009009,0.9242,0.9909,0.853,8.666,2.903,18.21,0.05451,2.143,FALSE,0
3424,79.88,0.4201,2.958,0.002583,0.07914,197.1,3.67,0.2447,0.001433,0.005242,50.01,0.001163,17.93,0.05606,0.003555,0.01087,2.95,0.05183,111.9,4.014,0.2832,0.236,14.93,1.183,0.3337,1.924,0.3364,0.1144,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,3
3425,0.1572,0.2636,0.05623,0.08115,0.0425,0.001768,0.03128,0.1087,0.2388,0.1195,84.14,0.2507,0.001775,1.507,0.3484,5.536,0.001535,1.701,0.1024,0.01591,0.3978,2.537,0.05354,1.859,1.006,1.296,0.1304,0.2225,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,FALSE,1
3426,28.4,0.4306,0.7253,0.006457,0.01208,1.409,0.04106,78.9,5.852,0.03254,0.00159,0.5454,1.032,0.001248,0.8478,0.02024,0.01606,3.755,135.7,0.03257,0.6144,13.06,7.311,0.2198,1.559,0.1246,2.467,0.08023,1,0,0,60.1,0.05039,0.2829,0.005448,0.06114,3.15E-06,4.38E-05,0.01462,0.197,4.94E-08,4.95E-08,1.09E-05,1.69E-05,0.5812,0.9069,3.67E-05,3.67E-05,0.05359,0.2973,3.695,17.28,0.1283,2.493,FALSE,1
3427,12.19,0.6791,0.8033,0.02591,0.02574,489.7,6.357,0.002438,0.1928,0.003205,79.12,0.006358,0.1964,0.00184,1.814,0.1647,0.0231,17.18,40.64,0.01224,10.65,0.3005,4.165,0.7501,0.1879,3.783,0.05351,0.3043,1,0,0,116.5,4.59E-05,0.4755,0.0002503,0.1015,9.62E-06,0.003596,0.00033,0.9412,6.35E-08,0.248,0.00914,0.1064,0.0002454,0.003688,1.15E-05,0.981,0.4265,106.4,10.36,1302,0.005668,89.14,FALSE,0
